기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
202304,유럽,독일,관광,15997.0,2112.0,657.4
202304,유럽,독일,상용,190.0,73.0,160.3
202304,유럽,독일,공용,22.0,8.0,175.0
202304,유럽,독일,유학연수,52.0,14.0,271.4
202304,유럽,독일,기타,2182.0,1276.0,71.0
202304,유럽,독일,전체,18443.0,3483.0,429.5
202304,유럽,프랑스,관광,14315.0,2342.0,511.2
202304,유럽,프랑스,상용,135.0,56.0,141.1
202304,유럽,프랑스,공용,47.0,9.0,422.2
202304,유럽,프랑스,유학연수,91.0,22.0,313.6
202304,유럽,프랑스,기타,1116.0,878.0,27.1
202304,유럽,프랑스,전체,15704.0,3307.0,374.9
202304,유럽,이탈리아,관광,3981.0,614.0,548.4
202304,유럽,이탈리아,상용,43.0,24.0,79.2
202304,유럽,이탈리아,공용,10.0,2.0,400.0
202304,유럽,이탈리아,유학연수,18.0,5.0,260.0
202304,유럽,이탈리아,기타,611.0,195.0,213.3
202304,유럽,이탈리아,전체,4663.0,840.0,455.1
202304,유럽,네덜란드,관광,3683.0,767.0,380.2
202304,유럽,네덜란드,상용,11.0,15.0,-26.7
202304,유럽,네덜란드,공용,6.0,5.0,20.0
202304,유럽,네덜란드,유학연수,9.0,4.0,125.0
202304,유럽,네덜란드,기타,1048.0,920.0,13.9
202304,유럽,네덜란드,전체,4757.0,1711.0,178.0
202304,유럽,우크라이나,관광,365.0,334.0,9.3
202304,유럽,우크라이나,상용,54.0,0.0,0
202304,유럽,우크라이나,공용,6.0,0.0,0
202304,유럽,우크라이나,유학연수,3.0,2.0,50.0
202304,유럽,우크라이나,기타,909.0,664.0,36.9
202304,유럽,우크라이나,전체,1337.0,1000.0,33.7
202304,유럽,스페인,관광,3023.0,688.0,339.4
202304,유럽,스페인,상용,14.0,4.0,250.0
202304,유럽,스페인,공용,15.0,2.0,650.0
202304,유럽,스페인,유학연수,33.0,10.0,230.0
202304,유럽,스페인,기타,211.0,117.0,80.3
202304,유럽,스페인,전체,3296.0,821.0,301.5
202304,유럽,루마니아,관광,933.0,209.0,346.4
202304,유럽,루마니아,상용,12.0,7.0,71.4
202304,유럽,루마니아,공용,7.0,3.0,133.3
202304,유럽,루마니아,유학연수,2.0,0.0,0
202304,유럽,루마니아,기타,379.0,153.0,147.7
202304,유럽,루마니아,전체,1333.0,372.0,258.3
202304,유럽,노르웨이,관광,916.0,216.0,324.1
202304,유럽,노르웨이,상용,26.0,8.0,225.0
202304,유럽,노르웨이,공용,2.0,5.0,-60.0
202304,유럽,노르웨이,유학연수,5.0,0.0,0
202304,유럽,노르웨이,기타,49.0,33.0,48.5
202304,유럽,노르웨이,전체,998.0,262.0,280.9
202304,유럽,스웨덴,관광,1735.0,307.0,465.1
202304,유럽,스웨덴,상용,11.0,6.0,83.3
202304,유럽,스웨덴,공용,13.0,5.0,160.0
202304,유럽,스웨덴,유학연수,12.0,1.0,1_100.0
202304,유럽,스웨덴,기타,78.0,45.0,73.3
202304,유럽,스웨덴,전체,1849.0,364.0,408.0
202304,유럽,폴란드,관광,2586.0,325.0,695.7
202304,유럽,폴란드,상용,5.0,7.0,-28.6
202304,유럽,폴란드,공용,4.0,0.0,0
202304,유럽,폴란드,유학연수,5.0,2.0,150.0
202304,유럽,폴란드,기타,656.0,288.0,127.8
202304,유럽,폴란드,전체,3256.0,622.0,423.5
202304,유럽,스위스,관광,2601.0,420.0,519.3
202304,유럽,스위스,상용,7.0,6.0,16.7
202304,유럽,스위스,공용,2.0,0.0,0
202304,유럽,스위스,유학연수,14.0,0.0,0
202304,유럽,스위스,기타,79.0,46.0,71.7
202304,유럽,스위스,전체,2703.0,472.0,472.7
202304,유럽,포르투갈,관광,876.0,97.0,803.1
202304,유럽,포르투갈,상용,10.0,3.0,233.3
202304,유럽,포르투갈,공용,4.0,0.0,0
202304,유럽,포르투갈,유학연수,1.0,0.0,0
202304,유럽,포르투갈,기타,123.0,146.0,-15.8
202304,유럽,포르투갈,전체,1014.0,246.0,312.2
202304,유럽,오스트리아,관광,1282.0,218.0,488.1
202304,유럽,오스트리아,상용,8.0,1.0,700.0
202304,유럽,오스트리아,공용,3.0,1.0,200.0
202304,유럽,오스트리아,유학연수,2.0,0.0,0
202304,유럽,오스트리아,기타,185.0,120.0,54.2
202304,유럽,오스트리아,전체,1480.0,340.0,335.3
202304,유럽,핀란드,관광,752.0,130.0,478.5
202304,유럽,핀란드,상용,6.0,1.0,500.0
202304,유럽,핀란드,공용,3.0,11.0,-72.7
202304,유럽,핀란드,유학연수,8.0,1.0,700.0
202304,유럽,핀란드,기타,335.0,138.0,142.8
202304,유럽,핀란드,전체,1104.0,281.0,292.9
202304,유럽,벨기에,관광,1613.0,255.0,532.5
202304,유럽,벨기에,상용,9.0,7.0,28.6
202304,유럽,벨기에,공용,4.0,4.0,0.0
202304,유럽,벨기에,유학연수,3.0,0.0,0
202304,유럽,벨기에,기타,164.0,130.0,26.2
202304,유럽,벨기에,전체,1793.0,396.0,352.8
202304,유럽,크로아티아,관광,195.0,91.0,114.3
202304,유럽,크로아티아,상용,7.0,1.0,600.0
202304,유럽,크로아티아,공용,0.0,0.0,0
202304,유럽,크로아티아,유학연수,0.0,0.0,0
202304,유럽,크로아티아,기타,167.0,79.0,111.4
202304,유럽,크로아티아,전체,369.0,171.0,115.8
202304,유럽,그리스,관광,637.0,204.0,212.3
202304,유럽,그리스,상용,10.0,7.0,42.9
202304,유럽,그리스,공용,1.0,1.0,0.0
202304,유럽,그리스,유학연수,0.0,0.0,0
202304,유럽,그리스,기타,273.0,77.0,254.5
202304,유럽,그리스,전체,921.0,289.0,218.7
202304,유럽,불가리아,관광,468.0,73.0,541.1
202304,유럽,불가리아,상용,1.0,1.0,0.0
202304,유럽,불가리아,공용,1.0,2.0,-50.0
202304,유럽,불가리아,유학연수,1.0,0.0,0
202304,유럽,불가리아,기타,133.0,126.0,5.6
202304,유럽,불가리아,전체,604.0,202.0,199.0
202304,유럽,덴마크,관광,1223.0,344.0,255.5
202304,유럽,덴마크,상용,6.0,3.0,100.0
202304,유럽,덴마크,공용,3.0,0.0,0
202304,유럽,덴마크,유학연수,6.0,0.0,0
202304,유럽,덴마크,기타,98.0,52.0,88.5
202304,유럽,덴마크,전체,1336.0,399.0,234.8
202304,유럽,아일랜드,관광,933.0,158.0,490.5
202304,유럽,아일랜드,상용,7.0,6.0,16.7
202304,유럽,아일랜드,공용,1.0,0.0,0
202304,유럽,아일랜드,유학연수,2.0,1.0,100.0
202304,유럽,아일랜드,기타,74.0,71.0,4.2
202304,유럽,아일랜드,전체,1017.0,236.0,330.9
202304,유럽,기타,관광,3583.0,474.0,655.9
202304,유럽,기타,상용,23.0,9.0,155.6
202304,유럽,기타,공용,45.0,12.0,275.0
202304,유럽,기타,유학연수,17.0,8.0,112.5
202304,유럽,기타,기타,873.0,473.0,84.6
202304,유럽,기타,전체,4541.0,976.0,365.3
202304,오세아니아,연도대륙,관광,23414.0,2082.0,1_024.6
202304,오세아니아,연도대륙,상용,118.0,90.0,31.1
202304,오세아니아,연도대륙,공용,79.0,30.0,163.3
202304,오세아니아,연도대륙,유학연수,5.0,6.0,-16.7
202304,오세아니아,연도대륙,기타,2016.0,819.0,146.2
202304,오세아니아,연도대륙,전체,25632.0,3027.0,746.8
202304,오세아니아,호주,관광,19756.0,1893.0,943.6
202304,오세아니아,호주,상용,94.0,64.0,46.9
202304,오세아니아,호주,공용,51.0,26.0,96.2
202304,오세아니아,호주,유학연수,5.0,5.0,0.0
202304,오세아니아,호주,기타,1371.0,488.0,180.9
202304,오세아니아,호주,전체,21277.0,2476.0,759.3
202304,오세아니아,뉴질랜드,관광,3553.0,174.0,1_942.0
202304,오세아니아,뉴질랜드,상용,23.0,25.0,-8.0
202304,오세아니아,뉴질랜드,공용,3.0,1.0,200.0
202304,오세아니아,뉴질랜드,유학연수,0.0,1.0,-100.0
202304,오세아니아,뉴질랜드,기타,623.0,305.0,104.3
202304,오세아니아,뉴질랜드,전체,4202.0,506.0,730.4
202304,오세아니아,기타,관광,105.0,15.0,600.0
202304,오세아니아,기타,상용,1.0,1.0,0.0
202304,오세아니아,기타,공용,25.0,3.0,733.3
202304,오세아니아,기타,유학연수,0.0,0.0,0
202304,오세아니아,기타,기타,22.0,26.0,-15.4
202304,오세아니아,기타,전체,153.0,45.0,240.0
202304,아프리카,연도대륙,관광,1673.0,354.0,372.6
202304,아프리카,연도대륙,상용,307.0,108.0,184.3
202304,아프리카,연도대륙,공용,133.0,46.0,189.1
202304,아프리카,연도대륙,유학연수,84.0,46.0,82.6
202304,아프리카,연도대륙,기타,2029.0,681.0,197.9
202304,아프리카,연도대륙,전체,4226.0,1235.0,242.2
202304,아프리카,남아프리카공화국,관광,579.0,103.0,462.1
202304,아프리카,남아프리카공화국,상용,3.0,2.0,50.0
202304,아프리카,남아프리카공화국,공용,17.0,3.0,466.7
202304,아프리카,남아프리카공화국,유학연수,0.0,1.0,-100.0
202304,아프리카,남아프리카공화국,기타,473.0,171.0,176.6
202304,아프리카,남아프리카공화국,전체,1072.0,280.0,282.9
202304,아프리카,기타,관광,1094.0,251.0,335.9
202304,아프리카,기타,상용,304.0,106.0,186.8
202304,아프리카,기타,공용,116.0,43.0,169.8
202304,아프리카,기타,유학연수,84.0,45.0,86.7
202304,아프리카,기타,기타,1556.0,510.0,205.1
202304,아프리카,기타,전체,3154.0,955.0,230.3
202304,기타,연도대륙,관광,8.0,8.0,0.0
202304,기타,연도대륙,상용,1.0,0.0,0
202304,기타,연도대륙,공용,0.0,0.0,0
202304,기타,연도대륙,유학연수,0.0,0.0,0
202304,기타,연도대륙,기타,6.0,1.0,500.0
202304,기타,연도대륙,전체,15.0,9.0,66.7
202304,기타,기타,관광,8.0,8.0,0.0
202304,기타,기타,상용,1.0,0.0,0
202304,기타,기타,공용,0.0,0.0,0
202304,기타,기타,유학연수,0.0,0.0,0
202304,기타,기타,기타,6.0,1.0,500.0
202304,기타,기타,전체,15.0,9.0,66.7
202304,교포,연도대륙,관광,0.0,0.0,0
202304,교포,연도대륙,상용,0.0,0.0,0
202304,교포,연도대륙,공용,0.0,0.0,0
202304,교포,연도대륙,유학연수,0.0,0.0,0
202304,교포,연도대륙,기타,3922.0,2139.0,83.4
202304,교포,연도대륙,전체,3922.0,2139.0,83.4
202304,교포,교포,관광,0.0,0.0,0
202304,교포,교포,상용,0.0,0.0,0
202304,교포,교포,공용,0.0,0.0,0
202304,교포,교포,유학연수,0.0,0.0,0
202304,교포,교포,기타,3922.0,2139.0,83.4
202304,교포,교포,전체,3922.0,2139.0,83.4
202305,대륙전체,연도,관광,691789.0,89179.0,675.7
202305,대륙전체,연도,상용,11518.0,4926.0,133.8
202305,대륙전체,연도,공용,6162.0,3088.0,99.5
202305,대륙전체,연도,유학연수,15265.0,4854.0,214.5
202305,대륙전체,연도,기타,142396.0,73875.0,92.8
202305,대륙전체,연도,전체,867130.0,175922.0,392.9
202305,아시아,연도대륙,관광,507467.0,32742.0,1_449.9
202305,아시아,연도대륙,상용,9846.0,4004.0,145.9
202305,아시아,연도대륙,공용,3060.0,731.0,318.6
202305,아시아,연도대륙,유학연수,13373.0,4208.0,217.8
202305,아시아,연도대륙,기타,95362.0,45945.0,107.6
202305,아시아,연도대륙,전체,629108.0,87630.0,617.9
202305,아시아,중국,관광,87807.0,1703.0,5_056.0
202305,아시아,중국,상용,2858.0,419.0,582.1
202305,아시아,중국,공용,280.0,22.0,1_172.7
202305,아시아,중국,유학연수,8354.0,1024.0,715.8
202305,아시아,중국,기타,28872.0,8085.0,257.1
202305,아시아,중국,전체,128171.0,11253.0,1_039.0
202305,아시아,일본,관광,178728.0,668.0,26_655.7
202305,아시아,일본,상용,1538.0,1314.0,17.0
202305,아시아,일본,공용,204.0,19.0,973.7
202305,아시아,일본,유학연수,905.0,751.0,20.5
202305,아시아,일본,기타,2316.0,949.0,144.0
202305,아시아,일본,전체,183691.0,3701.0,4_863.3
202305,아시아,대만,관광,65745.0,178.0,36_835.4
202305,아시아,대만,상용,209.0,181.0,15.5
202305,아시아,대만,공용,12.0,6.0,100.0
202305,아시아,대만,유학연수,271.0,110.0,146.4
202305,아시아,대만,기타,417.0,311.0,34.1
202305,아시아,대만,전체,66654.0,786.0,8_380.2
202305,아시아,홍콩,관광,28111.0,81.0,34_604.9
202305,아시아,홍콩,상용,50.0,103.0,-51.5
202305,아시아,홍콩,공용,3.0,4.0,-25.0
202305,아시아,홍콩,유학연수,144.0,72.0,100.0
202305,아시아,홍콩,기타,309.0,47.0,557.4
202305,아시아,홍콩,전체,28617.0,307.0,9_221.5
202305,아시아,마카오,관광,1904.0,2.0,95_100.0
202305,아시아,마카오,상용,4.0,1.0,300.0
202305,아시아,마카오,공용,0.0,0.0,0
202305,아시아,마카오,유학연수,12.0,4.0,200.0
202305,아시아,마카오,기타,27.0,1.0,2_600.0
202305,아시아,마카오,전체,1947.0,8.0,24_237.5
202305,아시아,필리핀,관광,12209.0,4103.0,197.6
202305,아시아,필리핀,상용,669.0,49.0,1_265.3
202305,아시아,필리핀,공용,162.0,118.0,37.3
202305,아시아,필리핀,유학연수,50.0,27.0,85.2
202305,아시아,필리핀,기타,15004.0,9822.0,52.8
202305,아시아,필리핀,전체,28094.0,14119.0,99.0
202305,아시아,인도네시아,관광,14032.0,2160.0,549.6
202305,아시아,인도네시아,상용,115.0,25.0,360.0
202305,아시아,인도네시아,공용,374.0,83.0,350.6
202305,아시아,인도네시아,유학연수,124.0,57.0,117.5
202305,아시아,인도네시아,기타,7886.0,3318.0,137.7
202305,아시아,인도네시아,전체,22531.0,5643.0,299.3
202305,아시아,태국,관광,27154.0,7281.0,272.9
202305,아시아,태국,상용,86.0,41.0,109.8
202305,아시아,태국,공용,659.0,27.0,2_340.7
202305,아시아,태국,유학연수,110.0,111.0,-0.9
202305,아시아,태국,기타,3588.0,1312.0,173.5
202305,아시아,태국,전체,31597.0,8772.0,260.2
202305,아시아,베트남,관광,16793.0,722.0,2_225.9
202305,아시아,베트남,상용,565.0,241.0,134.4
202305,아시아,베트남,공용,230.0,51.0,351.0
202305,아시아,베트남,유학연수,2059.0,1152.0,78.7
202305,아시아,베트남,기타,9775.0,4263.0,129.3
202305,아시아,베트남,전체,29422.0,6429.0,357.6
202305,아시아,인도,관광,4262.0,1168.0,264.9
202305,아시아,인도,상용,1949.0,726.0,168.5
202305,아시아,인도,공용,62.0,31.0,100.0
202305,아시아,인도,유학연수,70.0,67.0,4.5
202305,아시아,인도,기타,4440.0,2258.0,96.6
202305,아시아,인도,전체,10783.0,4250.0,153.7
202305,아시아,말레이시아,관광,19642.0,1858.0,957.2
202305,아시아,말레이시아,상용,95.0,33.0,187.9
202305,아시아,말레이시아,공용,7.0,1.0,600.0
202305,아시아,말레이시아,유학연수,53.0,31.0,71.0
202305,아시아,말레이시아,기타,1747.0,509.0,243.2
202305,아시아,말레이시아,전체,21544.0,2432.0,785.9
202305,아시아,싱가포르,관광,28700.0,6043.0,374.9
202305,아시아,싱가포르,상용,241.0,224.0,7.6
202305,아시아,싱가포르,공용,40.0,5.0,700.0
202305,아시아,싱가포르,유학연수,58.0,16.0,262.5
202305,아시아,싱가포르,기타,1518.0,488.0,211.1
202305,아시아,싱가포르,전체,30557.0,6776.0,351.0
202305,아시아,몽골,관광,8808.0,453.0,1_844.4
202305,아시아,몽골,상용,41.0,23.0,78.3
202305,아시아,몽골,공용,235.0,151.0,55.6
202305,아시아,몽골,유학연수,403.0,269.0,49.8
202305,아시아,몽골,기타,522.0,265.0,97.0
202305,아시아,몽골,전체,10009.0,1161.0,762.1
202305,아시아,우즈베키스탄,관광,906.0,47.0,1_827.7
202305,아시아,우즈베키스탄,상용,220.0,33.0,566.7
202305,아시아,우즈베키스탄,공용,0.0,7.0,-100.0
202305,아시아,우즈베키스탄,유학연수,172.0,135.0,27.4
202305,아시아,우즈베키스탄,기타,2269.0,2053.0,10.5
202305,아시아,우즈베키스탄,전체,3567.0,2275.0,56.8
202305,아시아,미얀마,관광,837.0,1330.0,-37.1
202305,아시아,미얀마,상용,42.0,10.0,320.0
202305,아시아,미얀마,공용,25.0,0.0,0
202305,아시아,미얀마,유학연수,230.0,64.0,259.4
202305,아시아,미얀마,기타,3316.0,4209.0,-21.2
202305,아시아,미얀마,전체,4450.0,5613.0,-20.7
202305,아시아,GCC,관광,2698.0,720.0,274.7
202305,아시아,GCC,상용,22.0,60.0,-63.3
202305,아시아,GCC,공용,33.0,24.0,37.5
202305,아시아,GCC,유학연수,61.0,24.0,154.2
202305,아시아,GCC,기타,276.0,69.0,300.0
202305,아시아,GCC,전체,3090.0,897.0,244.5
202305,아시아,카자흐스탄,관광,2747.0,2044.0,34.4
202305,아시아,카자흐스탄,상용,14.0,5.0,180.0
202305,아시아,카자흐스탄,공용,3.0,10.0,-70.0
202305,아시아,카자흐스탄,유학연수,43.0,49.0,-12.2
202305,아시아,카자흐스탄,기타,1010.0,859.0,17.6
202305,아시아,카자흐스탄,전체,3817.0,2967.0,28.6
202305,아시아,튀르키예,관광,1402.0,1317.0,6.5
202305,아시아,튀르키예,상용,13.0,8.0,62.5
202305,아시아,튀르키예,공용,12.0,6.0,100.0
202305,아시아,튀르키예,유학연수,30.0,21.0,42.9
202305,아시아,튀르키예,기타,1125.0,668.0,68.4
202305,아시아,튀르키예,전체,2582.0,2020.0,27.8
202305,아시아,캄보디아,관광,743.0,32.0,2_221.9
202305,아시아,캄보디아,상용,2.0,11.0,-81.8
202305,아시아,캄보디아,공용,106.0,16.0,562.5
202305,아시아,캄보디아,유학연수,13.0,9.0,44.4
202305,아시아,캄보디아,기타,2669.0,1578.0,69.1
202305,아시아,캄보디아,전체,3533.0,1646.0,114.6
202305,아시아,스리랑카,관광,293.0,34.0,761.8
202305,아시아,스리랑카,상용,27.0,13.0,107.7
202305,아시아,스리랑카,공용,4.0,0.0,0
202305,아시아,스리랑카,유학연수,13.0,2.0,550.0
202305,아시아,스리랑카,기타,1519.0,708.0,114.5
202305,아시아,스리랑카,전체,1856.0,757.0,145.2
202305,아시아,방글라데시,관광,200.0,102.0,96.1
202305,아시아,방글라데시,상용,82.0,45.0,82.2
202305,아시아,방글라데시,공용,47.0,33.0,42.4
202305,아시아,방글라데시,유학연수,47.0,21.0,123.8
202305,아시아,방글라데시,기타,1369.0,894.0,53.1
202305,아시아,방글라데시,전체,1745.0,1095.0,59.4
202305,아시아,파키스탄,관광,210.0,47.0,346.8
202305,아시아,파키스탄,상용,142.0,59.0,140.7
202305,아시아,파키스탄,공용,42.0,5.0,740.0
202305,아시아,파키스탄,유학연수,47.0,116.0,-59.5
202305,아시아,파키스탄,기타,519.0,382.0,35.9
202305,아시아,파키스탄,전체,960.0,609.0,57.6
202305,아시아,이스라엘,관광,1525.0,406.0,275.6
202305,아시아,이스라엘,상용,8.0,6.0,33.3
202305,아시아,이스라엘,공용,2.0,0.0,0
202305,아시아,이스라엘,유학연수,5.0,5.0,0.0
202305,아시아,이스라엘,기타,86.0,28.0,207.1
202305,아시아,이스라엘,전체,1626.0,445.0,265.4
202305,아시아,이란,관광,201.0,91.0,120.9
202305,아시아,이란,상용,37.0,5.0,640.0
202305,아시아,이란,공용,2.0,3.0,-33.3
202305,아시아,이란,유학연수,13.0,9.0,44.4
202305,아시아,이란,기타,34.0,30.0,13.3
202305,아시아,이란,전체,287.0,138.0,108.0
202305,아시아,기타,관광,1810.0,152.0,1_090.8
202305,아시아,기타,상용,817.0,369.0,121.4
202305,아시아,기타,공용,516.0,109.0,373.4
202305,아시아,기타,유학연수,86.0,62.0,38.7
202305,아시아,기타,기타,4749.0,2839.0,67.3
202305,아시아,기타,전체,7978.0,3531.0,125.9
202305,아메리카,연도대륙,관광,104206.0,34329.0,203.6
202305,아메리카,연도대륙,상용,389.0,199.0,95.5
202305,아메리카,연도대륙,공용,2597.0,2120.0,22.5
202305,아메리카,연도대륙,유학연수,524.0,183.0,186.3
202305,아메리카,연도대륙,기타,21639.0,14828.0,45.9
202305,아메리카,연도대륙,전체,129355.0,51659.0,150.4
202305,아메리카,미국,관광,82657.0,28486.0,190.2
202305,아메리카,미국,상용,280.0,160.0,75.0
202305,아메리카,미국,공용,2489.0,2068.0,20.4
